model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	3.7449692	0	0	7.5	0	-0.050322919	-2.173258	-3.5171921	0.31306426	-3.2850315	-0.17691064	-0.17689634	-3.2852483	0	2.5	9.5072	-1.4018398e-06	-1.6191169e-06	-3.2312118e-06	8.3883703e-07	2.7413907e-06	8.8110444e-07	-0.24535594	1.2252878e-05	-0.17912582	0.17942157	0.95520457	-0.95409294	2.2250802	2.2258391	0.36687261	-0.3668516	-0.08689932	2.2296622	3.1117526e-05	-3.9853624e-05	4.8698707e-05	2.2919337e-05	2.2280363	0.020026052	-0.17940722	0.1791161	-0.95447247	0.95559041	2.2255989	2.2248314	0.36683216	-0.3668451	2.2280555	-0.020028233	-3.8392827e-05	2.1657621e-05	3.2676898e-05	4.8781439e-05	0.086903622	2.2296465	2.1	1	0.2	-3.3727615e-05	-6.8967925e-06	3.9936258e-07	1.9513542e-06	-8.7237909e-06	-0.24536105	-6.0949177e-08	6.5904037e-07	-2.9184659e-07	-4.7460785e-05	0.48519145	1.2086982	1.6938897	-0.69522699	-0.3397383	0.13146281	0.55076147	1.6122715	1.9874754	1.210259	0.19552664	1.7263018	1.3015612	1.3015498	1.7264985	1.5361946	1.773558e-06	2.2009657e-06	3.8880524e-06	-1.3274396e-06	-6.3503929e-06	3.4785934e-06	2.7079642	1.2080839e-05	0.37065005	-0.37090039	-0.027420897	0.027015636	-0.84992646	-0.85024717	-0.19885167	0.19861502	0.01865316	-0.47900384	-5.81023e-05	8.9643067e-05	-0.00010238717	-6.8818775e-05	-0.47832656	-0.0043054297	0.37091126	-0.37066554	0.027219156	-0.027624682	-0.85024037	-0.84991862	-0.19856872	0.19880248	-0.47865658	0.0042966503	8.875553e-05	-5.763182e-05	-7.053022e-05	-0.00010278685	-0.018672481	-0.47867982	0.00020352903	6.4318726e-06	2.7747276e-07	-1.8562674e-06	-1.4304397e-05	2.7079572	3.3369e-06	-1.9778377e-06	2	2	0	0	-76.124617	R0:S0:1	1.5361946	-56.0576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@00:55
2x2_2C_8b_C2v_L	3.7287231	0	0	7.5	0	-0.050080084	-2.1696892	-3.5120649	0.3137711	-3.2858529	-0.17886799	-0.17887467	-3.2859687	0	2.5	9.4972	2.1128923e-06	1.0577929e-05	-1.4086873e-05	2.1378206e-06	1.0307897e-06	1.9718116e-06	-0.24615427	-1.2450686e-05	-0.17846216	0.17886207	0.95572994	-0.95373811	2.2249765	2.2263147	0.36743723	-0.36743977	-0.12141582	2.2312221	-6.4184099e-05	8.1256489e-05	-7.5567379e-05	-5.1606817e-05	2.2279967	-0.026267519	-0.17887789	0.17847809	-0.95335224	0.95535606	2.2265593	2.225215	0.36745833	-0.36744803	2.2280726	0.026263238	7.5632768e-05	-6.1955355e-05	-6.2527177e-05	-8.1054203e-05	0.12142335	2.2311543	2.1	1	0.2	6.6359961e-05	-3.0209742e-05	-7.0212341e-06	9.6593136e-06	1.5689342e-05	-0.24615302	1.8146086e-06	-8.7663356e-07	-3.5426813e-07	-6.6023257e-05	0.48457258	1.208306	1.6928785	-0.69706482	-0.34035968	0.13169293	0.54940635	1.6164264	1.9873983	1.2090536	0.19384496	1.7252374	1.2981669	1.2981792	1.7254953	1.5347225	-2.7719376e-06	-1.0320505e-05	1.8533601e-05	-2.1659532e-06	6.428641e-06	-9.6848936e-07	2.7107633	-4.776887e-05	0.36859997	-0.36891502	-0.02800973	0.027201458	-0.85084771	-0.8512948	-0.19769556	0.1974426	0.026165314	-0.48119036	0.00014268241	-0.00017459494	0.00016817038	0.00013549737	-0.48007116	0.0056685293	0.36890831	-0.36859356	0.027000158	-0.027808741	-0.85130295	-0.85085675	-0.1974737	0.19772213	-0.48051218	-0.0056553689	-0.00017999888	0.00014796573	0.0001427203	0.00017406771	-0.026182897	-0.48075074	-0.00039721687	2.9145799e-05	8.6435142e-06	-6.7151821e-06	4.3112748e-05	2.7107714	-2.5203068e-06	1.1190613e-06	2	2	0	0	-76.065546	R0:S0:1	1.5347225	-55.9776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@01:04
2x2_2C_8b_C2v_L	3.7124902	0	0	7.5	0	-0.049960622	-2.1659076	-3.5069225	0.31447141	-3.2858344	-0.18048801	-0.1805076	-3.2860664	0	2.5	9.4872	-4.0253209e-07	-3.7157609e-05	3.1862638e-06	-1.2120209e-05	-2.7233532e-05	-1.4547413e-07	-0.24681081	1.1131597e-05	-0.17797521	0.17829765	0.95505675	-0.95410075	2.2255817	2.2262395	0.36801686	-0.36798394	-0.086397292	2.2326046	5.6971971e-05	-5.5286308e-05	9.1516091e-05	5.1928947e-05	2.2310008	0.019986348	-0.1783107	0.1779879	-0.95330718	0.9542579	2.2267566	2.2261049	0.3680258	-0.36805709	2.2310159	-0.019976837	-8.1167667e-05	6.1722742e-05	4.6308519e-05	3.9871361e-05	0.086415547	2.2325655	2.1	1	0.2	-5.5594983e-05	8.9548838e-06	1.4666844e-05	-5.4496094e-06	-1.3721614e-05	-0.24680099	6.8847927e-07	3.531426e-05	7.8640459e-07	-5.1180725e-05	0.4839521	1.2079132	1.6918653	-0.69890099	-0.34097887	0.13192327	0.54803015	1.6206971	1.9873155	1.2078623	0.19201796	1.7240973	1.294609	1.2946104	1.7243151	1.5332285	5.1713858e-07	3.6703104e-05	-5.7976545e-06	6.3393363e-06	4.4625343e-05	-5.1400682e-06	2.7133704	3.3145368e-05	0.36662906	-0.36690342	-0.028062864	0.027757152	-0.85186909	-0.85221134	-0.19651985	0.19622772	0.018695795	-0.48344728	-0.00014211923	0.00015447214	-0.00015719248	-0.00012632854	-0.48275357	-0.0043256934	0.36688149	-0.36660455	0.02733583	-0.027641159	-0.85223087	-0.85188949	-0.19631987	0.19660927	-0.48310142	0.0043246327	0.00015820865	-0.00013128148	-0.00011499928	-0.00012412449	-0.018711537	-0.48307156	0.00033032123	-7.9822294e-06	-1.9266993e-05	3.8240351e-06	-4.1441119e-05	2.7133638	-9.0006341e-06	-6.223075e-05	2	2	0	0	-76.001611	R0:S0:1	1.5332285	-55.8976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@01:13
2x2_2C_8b_C2v_L	3.6964885	0	0	7.5	0	-0.049937605	-2.1626602	-3.5026106	0.31538994	-3.2856839	-0.18190336	-0.18189159	-3.286009	0	2.5	9.4772	1.6564187e-06	1.358345e-05	4.2668821e-06	5.7905218e-06	2.3734961e-06	-1.7361131e-06	-0.24739215	-3.1851013e-05	-0.1775529	0.17787282	0.95455103	-0.95370896	2.2263984	2.2270025	0.36869743	-0.36866378	-0.11951301	2.2337993	-0.00013328024	0.0001848147	-0.00016858165	-0.00013696681	2.2307585	-0.027676716	-0.17789201	0.17756705	-0.95326968	0.95411639	2.2272784	2.2266794	0.36868234	-0.36872023	2.2307613	0.027672992	0.0001821929	-0.00013513619	-0.00013444042	-0.00017820478	0.11952287	2.2337831	2.1	1	0.2	0.00014367681	1.0108473e-05	-3.7686447e-06	-4.8682184e-06	3.5300242e-05	-0.24739596	7.847187e-07	-1.8837062e-06	-7.8282284e-07	-5.4711019e-05	0.48334055	1.2075244	1.6908649	-0.70070854	-0.34159057	0.1321523	0.54662546	1.6250103	1.9872297	1.2067847	0.19005966	1.7228601	1.2909338	1.2909218	1.7230986	1.5317031	-2.2528647e-06	-1.3429307e-05	-6.5174626e-06	-2.4051083e-06	4.4947832e-06	7.8081671e-06	2.715873	-0.00010411886	0.36471206	-0.36499702	-0.028132481	0.027897039	-0.85278666	-0.85314909	-0.19538576	0.19507805	0.025968251	-0.48581232	0.00032407179	-0.00040031561	0.00039008941	0.00031523799	-0.48475478	0.0060157849	0.36499128	-0.36469928	0.027665616	-0.027901704	-0.85315803	-0.85279994	-0.19512023	0.19542652	-0.48513893	-0.0060168948	-0.00040434354	0.00032677529	0.00031860223	0.00039353485	-0.025995965	-0.48541186	-0.00084759916	-9.0083901e-06	5.1854029e-06	3.8951848e-06	9.8578898e-05	2.7158646	2.0043606e-06	-5.1893965e-06	2	2	0	0	-75.93954	R0:S0:1	1.5317031	-55.8176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@01:21
2x2_2C_8b_C2v_L	3.6805345	0	0	7.5	0	-0.04997595	-2.1592738	-3.4979275	0.31626285	-3.284706	-0.18290125	-0.18289934	-3.2850135	0	2.5	9.4672	-4.1644697e-07	8.8055319e-06	-8.6475547e-08	6.6102513e-06	-1.0217656e-05	-2.2725789e-06	-0.24783242	2.519249e-05	-0.17716371	0.17759876	0.95405264	-0.95295072	2.2270667	2.2278454	0.36932057	-0.36928122	-0.085312708	2.234854	0.00010391172	-0.0001252782	0.00013702098	9.304839e-05	2.2332656	0.02013945	-0.17757489	0.1771433	-0.95316899	0.95427286	2.2276988	2.2269109	0.36926602	-0.36929917	2.2333096	-0.020134254	-0.00014682777	0.00010097002	0.0001062995	0.00012919425	0.085326113	2.2348085	2.1	1	0.2	-0.00010929801	-8.6387681e-07	-2.4102059e-06	6.6404728e-07	-2.5376822e-05	-0.24783068	3.4572007e-07	7.8075085e-06	8.2762998e-07	-7.2382543e-05	0.48272861	1.2071357	1.6898643	-0.7025103	-0.34219908	0.13238115	0.54519974	1.6293652	1.9871367	1.205701	0.18800948	1.7214469	1.287024	1.2870123	1.7217531	1.530156	4.4062335e-07	-7.2563939e-06	7.676529e-08	-5.0075164e-06	1.3993142e-05	9.5151533e-06	2.7181604	7.543052e-05	0.3627892	-0.36316495	-0.028206908	0.027900598	-0.85364221	-0.85411619	-0.19427032	0.19387898	0.018622121	-0.48841193	-0.00023895497	0.0002947728	-0.00029250635	-0.00023009769	-0.48755554	-0.0044034303	0.36316531	-0.3627935	0.028013627	-0.02832037	-0.85410581	-0.85363134	-0.19385556	0.1942451	-0.48807002	0.0043936359	0.00031411331	-0.00025079035	-0.00024413075	-0.00030058793	-0.01865019	-0.48790557	0.00064007075	4.4909112e-07	5.6012386e-06	-9.7942735e-07	-8.2632549e-05	2.7181486	4.2762996e-06	-1.4762204e-05	2	2	0	0	-75.871022	R0:S0:1	1.530156	-55.7376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@01:29
2x2_2C_8b_C2v_L	3.664897	0	0	7.5	0	-0.05004746	-2.1560325	-3.49376	0.31731705	-3.2839084	-0.18372354	-0.18372224	-3.2839756	0	2.5	9.4572	-2.0898785e-07	-1.9386248e-05	-3.3568113e-06	-9.5151913e-06	-4.5093299e-05	3.3538905e-08	-0.24824294	2.3621395e-05	-0.17694436	0.17729805	0.95382755	-0.95249385	2.227768	2.2286756	0.36996728	-0.36995748	-0.11992167	2.2357623	8.9954018e-05	-7.4161305e-05	0.00013501358	8.8556903e-05	2.2326363	-0.028069603	-0.17727524	0.17693041	-0.95287946	0.95419748	2.2284351	2.2275208	0.36994131	-0.36994586	2.2327254	0.028071368	-0.00015158892	8.3217705e-05	9.3401646e-05	9.1444692e-05	0.11992593	2.2356795	2.1	1	0.2	-9.3226537e-05	-4.2320156e-06	7.3750165e-06	-2.5958006e-06	-1.8321655e-05	-0.24824388	-1.5233672e-06	3.7281671e-05	3.6771607e-07	-6.0912789e-05	0.48212982	1.2067529	1.6888827	-0.70427303	-0.34279812	0.13260789	0.54375055	1.6336834	1.9870415	1.2047074	0.18589576	1.7200525	1.2830019	1.2830005	1.7202928	1.5285822	8.852602e-08	1.7928793e-05	1.8603492e-06	6.2394925e-06	7.8178314e-05	-3.7515713e-06	2.7204	6.0927215e-05	0.36104918	-0.36134184	-0.028464538	0.0279878	-0.85453135	-0.85492646	-0.1930363	0.19277662	0.026313107	-0.4909342	-0.0002042807	0.00022999902	-0.00025877755	-0.00020568288	-0.48985653	0.0061615743	0.36134314	-0.36106111	0.028187406	-0.028663315	-0.85491826	-0.85451742	-0.1927408	0.19300286	-0.49027483	-0.0061611077	0.00027315109	-0.00021662369	-0.00022030802	-0.00025131169	-0.026332604	-0.4905266	0.00054159518	5.2760861e-06	-1.1187346e-05	2.0337657e-06	-7.5339937e-05	2.7203993	5.9279332e-07	-6.0656493e-05	2	2	0	0	-75.803982	R0:S0:1	1.5285822	-55.6576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@01:40
2x2_2C_8b_C2v_L	3.6493843	0	0	7.5	0	-0.050093336	-2.152988	-3.4895724	0.31855253	-3.2823495	-0.18421306	-0.18421843	-3.2826177	0	2.5	9.4472	-2.4078456e-07	5.8307676e-06	-7.2511811e-06	1.7374345e-06	3.3467454e-05	-1.7846493e-06	-0.24854586	-4.6132758e-05	-0.17670756	0.17705447	0.95391306	-0.95278241	2.2282943	2.2290859	0.37062945	-0.37062329	-0.082632768	2.2365767	-0.00019739811	0.00023960991	-0.00026750121	-0.00019392645	2.2351161	0.021353155	-0.17708007	0.17672765	-0.95234295	0.95347712	2.2293702	2.2285792	0.37064195	-0.3706518	2.2351426	-0.021351378	0.00028707459	-0.00019403424	-0.00020684007	-0.00024982753	0.082636025	2.2365378	2.1	1	0.2	0.00021975917	-1.8323944e-05	-3.1476268e-06	6.9485681e-06	4.8855454e-05	-0.24854401	1.3258243e-07	-2.2105002e-05	4.4529944e-07	-6.1051941e-05	0.48153444	1.2063719	1.6879064	-0.70602085	-0.34339164	0.13283497	0.54228007	1.6380277	1.9869405	1.2037328	0.18370376	1.7185053	1.2788031	1.2788138	1.7187634	1.5269858	4.0687131e-07	-5.8387602e-06	9.9794586e-06	-8.6386984e-07	-5.3404234e-05	5.5736022e-06	2.7224684	-0.00017323909	0.35931635	-0.35960211	-0.028851812	0.02847907	-0.85534066	-0.85573794	-0.19182938	0.19155906	0.018228293	-0.49369258	0.00046584299	-0.00056846601	0.00058587167	0.00046719401	-0.49294188	-0.0047105987	0.35959934	-0.35930838	0.028249118	-0.028622475	-0.85575124	-0.85535699	-0.19159534	0.19186549	-0.49336259	0.0047117103	-0.00060660651	0.00048238664	0.00048660072	0.00059167888	-0.018236107	-0.49325365	-0.0012673041	1.7128435e-05	3.5101623e-06	-4.6362151e-06	0.00015876744	2.7224732	3.7239971e-06	3.4068245e-05	2	2	0	0	-75.733699	R0:S0:1	1.5269858	-55.5776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@01:51
2x2_2C_8b_C2v_L	3.6339662	0	0	7.5	0	-0.050113695	-2.1497789	-3.4852115	0.31981744	-3.2813456	-0.1846527	-0.18462836	-3.2813815	0	2.5	9.4372	-1.2379149e-06	-2.1346685e-06	-5.6145275e-07	-2.0999148e-06	2.8604237e-05	-2.3603271e-06	-0.24885234	-4.9409105e-05	-0.17654625	0.17688414	0.95360358	-0.95228594	2.2290265	2.2299236	0.37127734	-0.37127305	-0.1214685	2.2374137	-0.00021210552	0.00027329455	-0.00029338268	-0.00021012529	2.2341747	-0.026754995	-0.17686933	0.17653895	-0.95216561	0.95348537	2.2300152	2.2291125	0.37129439	-0.37129292	2.2342744	0.026746727	0.00030089197	-0.00019922092	-0.00020085321	-0.00025523328	0.12146933	2.2373196	2.1	1	0.2	0.0002311376	6.9398412e-06	-4.1791209e-07	-8.5831206e-06	5.4332244e-05	-0.24886395	-1.1056916e-06	-3.5260456e-05	-8.7384343e-07	-6.0149835e-05	0.48094293	1.2059923	1.6869352	-0.70775673	-0.34398193	0.13306222	0.54080241	1.6423322	1.9868389	1.2027646	0.18150051	1.7169745	1.27458	1.2745654	1.7172122	1.5253805	1.582318e-06	1.5488111e-06	-3.1713936e-06	1.5296957e-06	-3.9279337e-05	6.6644937e-06	2.7245502	-0.00018215484	0.3576163	-0.35788955	-0.029049961	0.028569043	-0.85615675	-0.8565414	-0.19063837	0.19040031	0.026923505	-0.49640887	0.00050988519	-0.0006429619	0.00064489566	0.00049493966	-0.49529517	0.0059318729	0.35787142	-0.35760518	0.028503104	-0.028984599	-0.85654295	-0.8561561	-0.19044449	0.19068225	-0.49570618	-0.0059337593	-0.00064416996	0.00049217237	0.00047973799	0.00060978285	-0.026954622	-0.49599887	-0.0013224807	-5.1405768e-06	-8.0545132e-07	5.2062572e-06	0.0001774319	2.7245471	4.2616339e-06	4.7985648e-05	2	2	0	0	-75.664048	R0:S0:1	1.5253805	-55.4976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@02:01
2x2_2C_8b_C2v_L	3.6184044	0	0	7.5	0	-0.050080161	-2.1464524	-3.4809063	0.32127758	-3.2798506	-0.18493597	-0.18488949	-3.2801702	0	2.5	9.4272	-4.8646257e-07	1.0360774e-06	2.9679834e-06	-3.4520031e-06	-7.1911594e-06	1.3996018e-06	-0.24912653	3.6960565e-05	-0.17635123	0.17672594	0.95375126	-0.95243082	2.2294981	2.2304112	0.37194879	-0.37195182	-0.079052179	2.2382112	0.00014553711	-0.00018996295	0.00019222668	0.00014910086	2.2368952	0.02070637	-0.17676456	0.17638383	-0.95151851	0.95283878	2.2309975	2.2300896	0.37199582	-0.3719936	2.2369108	-0.020703315	-0.00019305579	0.00013619115	0.00013621076	0.00019140508	0.079050087	2.2381841	2.1	1	0.2	-0.00015779844	9.4622582e-06	-4.4585041e-06	-4.0657415e-06	-3.5599081e-05	-0.24914634	1.025995e-06	7.4389425e-06	-5.0368823e-08	-6.5098957e-05	0.48034571	1.2056085	1.6859542	-0.70950754	-0.34457822	0.13328859	0.53931794	1.6466081	1.9867348	1.2018242	0.17926865	1.715367	1.2702785	1.270233	1.7156416	1.5237667	6.7699048e-07	-1.4966017e-06	-3.9977134e-06	9.2725678e-07	1.2065775e-05	-9.5093619e-06	2.7265449	0.00011765967	0.35593947	-0.35623204	-0.029478247	0.029017124	-0.8569016	-0.85732407	-0.18947592	0.18920906	0.017607069	-0.49924167	-0.00034847093	0.00043713169	-0.00044264774	-0.00035036452	-0.49850634	-0.0046338844	0.35621666	-0.35591758	0.028534324	-0.028995146	-0.85734784	-0.85692773	-0.1892989	0.18956332	-0.49895146	0.0045984225	0.0004299962	-0.00033581586	-0.00033795025	-0.00042840303	-0.017642629	-0.49877309	0.00089586428	-8.5205113e-06	4.0829882e-06	3.0180444e-06	-0.00012046179	2.7265244	-5.5874419e-06	-4.3302649e-06	2	2	0	0	-75.592837	R0:S0:1	1.5237667	-55.4176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@02:12
2x2_2C_8b_C2v_L	3.6031214	0	0	7.5	0	-0.049977104	-2.143128	-3.4768432	0.32287261	-3.2790346	-0.18520915	-0.18520929	-3.2791887	0	2.5	9.4172	4.7917224e-07	1.6534875e-05	3.4472604e-07	5.1788214e-06	-2.0297789e-06	7.3762808e-07	-0.24945627	2.9621384e-05	-0.17624545	0.17657559	0.95318672	-0.95194621	2.2305331	2.2313845	0.37267973	-0.37267643	-0.12449857	2.2390837	0.00011933096	-0.00015099632	0.00015214868	0.00011110491	2.235715	-0.025754028	-0.17659292	0.17625822	-0.95161016	0.95284026	2.2316046	2.23076	0.37268922	-0.37269284	2.2357698	0.025746261	-0.0001502087	0.00012284985	0.00011378028	0.00015965473	0.12450957	2.2390281	2.1	1	0.2	-0.00013329526	-5.577719e-06	-7.4248795e-06	2.9541361e-06	-2.7885434e-05	-0.24945671	4.6227687e-07	1.7725393e-06	5.6812534e-07	-5.8536222e-05	0.4797602	1.2052302	1.6849905	-0.71122593	-0.34516383	0.13351573	0.53783491	1.6508049	1.9866324	1.2009269	0.17706214	1.7138384	1.2659738	1.2659779	1.7140757	1.5221528	-5.5241203e-07	-1.611364e-05	-1.8324569e-07	-3.1856918e-06	-5.9682221e-06	-1.1251912e-06	2.728542	8.8230411e-05	0.35431524	-0.35457653	-0.02954377	0.029102792	-0.85768072	-0.85806176	-0.18836893	0.18812393	0.027889286	-0.50196611	-0.0002840276	0.00034716238	-0.00034232089	-0.00027658455	-0.50082461	0.0057760956	0.35457693	-0.3543082	0.028923785	-0.029364193	-0.85807144	-0.85769404	-0.18815014	0.18839124	-0.50122355	-0.0057648947	0.00035520855	-0.00029112984	-0.00028460874	-0.00034956842	-0.02791279	-0.501559	0.00075191519	5.2870057e-06	9.3521283e-06	-1.0147048e-06	-0.00010395365	2.7285442	-5.2512269e-06	2.3866941e-06	2	2	0	0	-75.524344	R0:S0:1	1.5221528	-55.3376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@02:22
2x2_2C_8b_C2v_L	3.587887	0	0	7.5	0	-0.049774592	-2.139713	-3.4724169	0.32451707	-3.2779602	-0.18547967	-0.18550789	-3.2782501	0	2.5	9.4072	-2.2246222e-06	9.3478307e-06	-4.4007005e-06	7.518467e-06	7.6476091e-06	2.0714612e-06	-0.2497915	-5.7769094e-05	-0.17609158	0.17649337	0.95268743	-0.95115409	2.2314285	2.2324747	0.37336718	-0.37338672	-0.07859176	2.2400134	-0.00024275418	0.00032157106	-0.00032459674	-0.00023373605	2.2386774	0.0187076	-0.1764489	0.17604843	-0.95163829	0.95316011	2.2321781	2.2311293	0.37337108	-0.37335694	2.2387174	-0.018703233	0.00032591222	-0.00023683902	-0.00022767837	-0.00029852034	0.078606677	2.2399762	2.1	1	0.2	0.00026074368	-5.9448589e-06	-1.3766843e-06	-1.575503e-06	6.3742331e-05	-0.24977844	-5.2823176e-07	-1.7429592e-05	-1.3347549e-06	-7.1129612e-05	0.47917668	1.2048527	1.6840293	-0.7129383	-0.34574737	0.13374239	0.53636268	1.654926	1.9865302	1.2000093	0.17489921	1.7122558	1.2616737	1.2616974	1.7125528	1.5205492	2.825001e-06	-8.0518476e-06	3.6346029e-06	-4.1527193e-06	-6.733618e-06	-6.1664891e-06	2.7305039	-0.00019658773	0.35266293	-0.35297006	-0.029612825	0.029057197	-0.85840306	-0.85885503	-0.18728202	0.18703345	0.017701504	-0.50478969	0.00059463778	-0.00074420534	0.00072434902	0.00056863178	-0.50400859	-0.0042081424	0.35296286	-0.35266236	0.029307998	-0.029862503	-0.8588408	-0.85838327	-0.18701712	0.18727322	-0.50451123	0.0042183982	-0.00073391181	0.00057927539	0.00055419884	0.00069914822	-0.017706964	-0.5042989	-0.0014594748	6.7017646e-06	3.8614166e-06	1.2207631e-06	0.00020190454	2.7305096	-5.3592463e-06	2.6521045e-05	2	2	0	0	-75.454375	R0:S0:1	1.5205492	-55.2576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@02:32
2x2_2C_8b_C2v_L	3.5723594	0	0	7.5	0	-0.049460286	-2.136174	-3.4680206	0.32630849	-3.2773503	-0.18594733	-0.18594264	-3.2776725	0	2.5	9.3972	-8.0124701e-09	-2.7596053e-05	-4.277462e-06	-1.4159845e-05	2.0720723e-05	-3.2990746e-07	-0.25019201	-5.0844648e-05	-0.17595475	0.17625227	0.95241817	-0.95105705	2.2322307	2.2331637	0.37408934	-0.37412122	-0.1241208	2.2409406	-0.00023317397	0.00029955078	-0.00032211172	-0.00022663695	2.237663	-0.025467465	-0.1762415	0.1759426	-0.9514182	0.95278306	2.2329217	2.2319944	0.37409179	-0.37406349	2.2376529	0.025462767	0.00032121319	-0.00022987426	-0.0002255578	-0.00026623773	0.12413034	2.2409581	2.1	1	0.2	0.000259954	-8.5880642e-06	1.0031176e-05	2.8266429e-06	5.7575959e-05	-0.25019497	2.9700711e-06	-3.4329105e-05	-1.0250526e-06	-5.2307686e-05	0.47858184	1.2044682	1.68305	-0.71468582	-0.34633869	0.13397388	0.53490951	1.6589849	1.9864321	1.1990975	0.17277973	1.7108181	1.2575024	1.2575017	1.7110356	1.5189639	9.0301341e-08	2.4821193e-05	5.7530612e-06	9.6975974e-06	-2.1302836e-05	-2.2241667e-06	2.7325248	-0.00020906558	0.35107308	-0.35128485	-0.029851242	0.029315203	-0.85919295	-0.8595339	-0.18617293	0.18602557	0.028084072	-0.5073925	0.00058043164	-0.00071184786	0.00070062326	0.00055416284	-0.50629596	0.0057664663	0.3512992	-0.35108596	0.029508796	-0.030044434	-0.85952507	-0.85918359	-0.18596911	0.1861178	-0.50666085	-0.0057610646	-0.00070796652	0.00056372676	0.0005396654	0.00066283304	-0.028105844	-0.50703848	-0.0014469563	8.412493e-06	-1.6396236e-05	-1.616133e-06	0.00021116723	2.7325243	-9.3671682e-06	5.1910841e-05	2	2	0	0	-75.38678	R0:S0:1	1.5189639	-55.1776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	3	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-05-01@02:42
