model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tpprime	ave_M_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tpprime_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	distance	diff_hybrid	time	
3bands	5.629577	0	0	12	0	-0.32451027	-6.8388524	-6.6223273	0.3422762	-5.9401744	-0.3298261	-0.32968419	-9.3125756	0	2.5	12.922	1.0338408e-05	-3.2693756e-06	-2.5403543e-07	-4.1049541e-06	4.3005055e-05	0.20379735	-1.4210432e-05	0.00066631823	0.1154737	-0.0087042265	1.6961576	2.6279921	-2.1554848	0.22254027	0.10960252	-0.38174972	-0.00021058061	2.2769193	0.0055030368	0.0055651594	-0.0052774041	0.004967446	3.1232964	-0.0016072112	-0.0092360753	0.11578208	2.6332776	1.7565342	0.15025241	-2.108035	0.38176832	-0.10970825	2.2769215	0.0014013765	-0.0055757101	-0.0054945228	-0.0049694386	0.0052974824	0.00024132819	3.1232906	2.1	1	0.2	1.930026e-06	-6.4052093e-06	-7.8018847e-07	-3.0867221e-06	0.0013181328	7.9944359e-06	0.20375073	-5.0857505e-05	-0.0097738185	0.22309813	0.40325556	1.2700636	1.6733191	-0.54991632	-0.15761102	0.069010443	0.24018839	1.9614203	1.758945	1.7934579	0.038606283	1.9845303	1.8619765	1.862264	1.7235053	1.2347633	-5.4990779e-06	4.8916549e-05	-1.7216004e-06	5.3358833e-05	0.00010801922	-0.73096973	5.1376034e-05	0.33599581	-0.28473167	-0.054298367	-0.76643247	-0.20739195	0.76294933	0.13609506	0.065853073	0.23201225	2.0760539e-05	-0.048791831	-0.32648317	-0.017076805	0.32565301	-0.016984571	-0.896337	7.8263591e-05	-0.05404082	-0.28573784	-0.20356415	-0.78717805	0.1418885	0.74101152	-0.23204079	-0.065751888	-0.048799443	-0.0006534149	0.017083416	0.32642496	0.016981139	-0.3257333	3.8189517e-05	-0.89632092	-2.9012433e-06	1.7914422e-06	-4.5747249e-05	3.8698582e-06	0.037152017	-3.6017413e-05	-0.73061244	3.8306035e-05	2	2	0	0	-119.16217	R0:S0:1	1.2347633	-83.376	uncorrelated	2	20a4d9d	v2.1.5	YY	16	sharp_wc_2.0_b_50	 9.99e+02	 6.65e-04	CDMFT_Supra_AF_8b.py	2023-07-01@23:43
3bands	5.6292728	0	0	12	0	-0.33061341	-6.8161065	-6.6031033	0.34168939	-5.9313675	-0.3285891	-0.32842988	-9.2361929	0	2.5	12.923	-2.967364e-05	9.7639047e-07	1.3101068e-05	-1.9851432e-05	1.0607425e-05	0.20327531	2.1719274e-06	0.00069789353	0.12105542	-0.0083829037	2.0006582	2.5691381	-1.8772906	0.57139459	0.1100765	-0.38063293	0.00087033997	2.2760377	0.0056585468	0.0056786872	-0.0054444029	0.0050750358	3.1097246	0.00013731837	-0.0085823962	0.12120384	2.5769465	2.0269208	0.53620348	-1.8497249	0.38064189	-0.11011247	2.2760412	-0.00013145555	-0.0056766399	-0.0056500454	-0.0050773976	0.005454685	-0.00098325138	3.1097221	2.1	1	0.2	1.6989483e-05	-9.3340078e-06	-8.9205586e-06	-9.6718658e-06	0.0013429066	-5.2840683e-07	0.20323011	-1.2067039e-05	-0.01000214	0.22151208	0.40364831	1.2700695	1.6737178	-0.54993442	-0.15769868	0.069057083	0.24334704	1.9584648	1.6990374	1.8543713	0.04022587	1.983995	1.8538161	1.8540861	1.7242688	1.2379441	3.6769556e-05	5.1677986e-05	-1.2252071e-05	0.000105814	-9.394762e-05	-0.76078336	-2.0234712e-06	0.34359363	-0.29549601	-0.056838911	-0.86976469	-0.22747255	0.63511222	0.10682134	0.067441157	0.23495015	-0.00043643149	-0.050438489	-0.33284309	-0.017519456	0.33209451	-0.017412721	-0.891061	4.5354074e-05	-0.056726359	-0.29594845	-0.22598751	-0.87840517	0.11000578	0.62282237	-0.23496266	-0.067398544	-0.050441898	-8.1734932e-06	0.01751873	0.33281133	0.017414723	-0.33212601	6.42373e-05	-0.89105585	-1.6416809e-05	3.2940667e-06	-3.0675996e-05	3.0319205e-05	0.038064263	3.0811411e-06	-0.76046117	-1.1605578e-07	2	2	0	0	-118.91639	R0:S0:1	1.2379441	-83.384	uncorrelated	2	20a4d9d	v2.1.5	YY	17	sharp_wc_2.0_b_50	 9.86e+02	 1.97e-04	CDMFT_Supra_AF_8b.py	2023-07-01@23:19
3bands	5.628458	0	0	12	0	-0.32571177	-6.7905728	-6.5706089	0.34072778	-5.9120133	-0.32505617	-0.32500707	-9.039139	0	2.5	12.924	1.4785602e-05	-4.7355551e-06	-2.5126139e-07	-4.4629302e-06	-5.2684647e-05	0.20179795	-7.5249261e-06	0.00084152964	0.12908591	-0.010217356	1.9936339	2.5488004	-1.8726291	0.64127823	0.11048189	-0.3782746	-0.00043197177	2.2746473	0.0060927216	0.0060804475	-0.0059664953	0.0054376494	3.0747192	-0.00078858842	-0.010750534	0.12952441	2.574336	2.0730817	0.53348196	-1.7869955	0.37832771	-0.11063088	2.2746499	0.00071125731	-0.0060511037	-0.0061117592	-0.0054357481	0.0059174567	0.00051064258	3.0747256	2.1	1	0.2	-1.554651e-05	1.8259418e-05	2.6405569e-06	9.2285689e-06	0.0014608177	4.4679177e-06	0.20177863	6.5852237e-05	-0.010593393	0.21749223	0.40460586	1.270082	1.6746878	-0.5499829	-0.15792284	0.069173281	0.25116557	1.9527944	1.6918371	1.861629	0.044442483	1.9825939	1.834005	1.8342498	1.725963	1.2458146	-1.3969977e-05	4.7882299e-05	-2.9225152e-08	5.6936273e-05	0.0001404733	-0.83270152	-1.076722e-05	0.35955053	-0.31219973	-0.061385935	-0.86518601	-0.23952299	0.6277032	0.10120422	0.071701697	0.24251095	0.00010741604	-0.054717598	-0.34597359	-0.018655099	0.34547435	-0.018530477	-0.87836908	6.3911194e-05	-0.061053064	-0.31351033	-0.23504154	-0.89092315	0.11146661	0.58967896	-0.24257261	-0.071550038	-0.054729548	-0.00038087084	0.01865527	0.34602849	0.018528791	-0.34531953	4.2175315e-05	-0.87837958	1.6191468e-05	-7.106188e-06	-3.9722028e-05	-2.4563922e-05	0.040185421	1.1644788e-05	-0.83245085	-2.8470555e-05	2	2	0	0	-118.33821	R0:S0:1	1.2458146	-83.392	uncorrelated	2	20a4d9d	v2.1.5	YY	12	sharp_wc_2.0_b_50	 9.50e+02	 2.72e-04	CDMFT_Supra_AF_8b.py	2023-07-01@22:54
3bands	5.628081	0	0	12	0	-0.32564249	-6.774065	-6.5459541	0.34006145	-5.9013871	-0.32339456	-0.32317735	-8.9426086	0	2.5	12.925	6.2753418e-06	-1.4214427e-06	6.3969878e-06	-3.5302459e-06	-4.4289459e-06	0.20108405	1.0149885e-05	0.00091064645	0.13398881	-0.010791524	2.1406806	2.503506	-1.6994773	0.78730874	0.11089821	-0.37689531	0.0016823993	2.2737303	0.0063281489	0.0062348785	-0.0061698202	0.0055976841	3.0573341	-0.00027101297	-0.010968725	0.13416515	2.5182348	2.1730191	0.74052662	-1.659251	0.37691793	-0.11096029	2.273731	0.00023413165	-0.0062343199	-0.0063241361	-0.0055993962	0.006173591	-0.001909919	3.057345	2.1	1	0.2	-6.0636991e-06	1.0758261e-05	1.040571e-06	-3.8415592e-07	0.0015208269	-6.395048e-06	0.20101499	1.2158696e-06	-0.010872579	0.2153339	0.40512347	1.2700899	1.6752134	-0.55000183	-0.15804089	0.069234587	0.25534221	1.9495551	1.664418	1.8894936	0.046660619	1.9818417	1.8231917	1.8233598	1.7271457	1.2500202	-5.6239262e-06	4.2377656e-05	-5.9770739e-06	4.961329e-05	-0.00012974087	-0.8720534	-2.6489638e-05	0.36723811	-0.32207576	-0.063875485	-0.91128503	-0.24998005	0.54903589	0.086911101	0.073857717	0.24646657	-0.00077902781	-0.057012648	-0.35216156	-0.019199447	0.35167541	-0.019059962	-0.87109373	5.1945929e-05	-0.06374877	-0.32258374	-0.24831648	-0.92140977	0.091689448	0.53144482	-0.24649467	-0.073794995	-0.057016811	-0.00018861061	0.019196691	0.3521592	0.019064546	-0.35167081	8.955422e-05	-0.8710914	5.3515509e-06	-3.7111996e-06	-3.2224839e-05	1.8412571e-06	0.041012258	2.0698613e-05	-0.87184936	-1.3181844e-05	2	2	0	0	-118.03407	R0:S0:1	1.2500202	-83.4	uncorrelated	2	20a4d9d	v2.1.5	YY	11	sharp_wc_2.0_b_50	 9.32e+02	 3.09e-04	CDMFT_Supra_AF_8b.py	2023-07-01@22:35
3bands	5.6279075	0	0	12	0	-0.33136136	-6.7646065	-6.546318	0.33950293	-5.896046	-0.32255865	-0.32235471	-8.8914676	0	2.5	12.926	-5.378825e-06	-1.1913809e-06	8.6528805e-06	-6.7553979e-06	-3.8515084e-05	0.20071304	2.0532064e-07	0.00095078926	0.13808328	-0.011135384	2.2832671	2.4146048	-1.504763	1.0178978	0.11114703	-0.37597688	0.00070563152	2.2732362	0.0064282352	0.0063155501	-0.0062985593	0.0056771666	3.0480358	-0.0011706251	-0.011303307	0.13831947	2.4399291	2.3210568	0.95766492	-1.4475799	0.37601787	-0.1112032	2.2732346	0.0010271965	-0.0062943277	-0.0064227326	-0.0056720947	0.0062826431	-0.00080449835	3.0480446	2.1	1	0.2	1.4137644e-05	-1.1688781e-05	6.4178895e-07	-5.3628894e-06	0.0015430857	6.8258307e-06	0.20064806	4.2547742e-05	-0.010998772	0.21426069	0.40538704	1.2700949	1.675482	-0.55001075	-0.1580986	0.069265035	0.25746765	1.9474276	1.633554	1.9212375	0.047730549	1.9814736	1.817663	1.8178027	1.7277102	1.2521632	9.0092522e-06	4.503119e-05	-9.5343884e-06	5.747925e-05	5.9927396e-05	-0.89222482	-3.3885353e-06	0.37106444	-0.32866615	-0.065610331	-0.95460072	-0.2594331	0.46252755	0.062240118	0.074913003	0.24834415	-0.00037959897	-0.058130092	-0.35509614	-0.019438615	0.35468582	-0.019298511	-0.86741532	7.2728571e-05	-0.065456525	-0.32930622	-0.25781706	-0.96582355	0.068841286	0.43800088	-0.2483845	-0.074835852	-0.05813628	-0.00051696775	0.019437573	0.35508403	0.019298989	-0.35464689	6.4470312e-05	-0.86742225	-1.3805192e-05	3.1204965e-06	-2.856736e-05	1.6638241e-05	0.04146991	-5.3705771e-06	-0.89206359	-1.9991534e-05	2	2	0	0	-117.91336	R0:S0:1	1.2521632	-83.408	uncorrelated	2	20a4d9d	v2.1.5	YY	18	sharp_wc_2.0_b_50	 9.23e+02	 2.66e-04	CDMFT_Supra_AF_8b.py	2023-07-01@22:18
3bands	5.6268972	0	0	12	0	-0.32264203	-6.7324482	-6.4631581	0.33778476	-5.8680117	-0.31737872	-0.31730664	-8.6293229	0	2.5	12.928	1.0535553e-05	-8.4083908e-09	-2.5445783e-05	4.3058573e-06	-3.4361926e-05	0.19858536	4.4695917e-06	0.0011853564	0.14855149	-0.012352423	2.3657835	2.3107121	-1.350432	1.216967	0.11213428	-0.37216286	-0.0002428316	2.2712092	0.0070264308	0.0067569544	-0.0069969126	0.0061114531	3.0002418	-0.00049367297	-0.012518981	0.14903306	2.37047	2.4322409	1.1011123	-1.231478	0.37227138	-0.11224952	2.2712053	0.0004481862	-0.0067389959	-0.007037643	-0.0061147521	0.0069803137	0.00027771934	3.000268	2.1	1	0.2	-9.7643878e-06	4.0674866e-06	3.3774342e-06	8.9739905e-06	0.0016980123	1.1435115e-05	0.19856228	4.1150424e-05	-0.011693345	0.20822865	0.40680161	1.270116	1.6769176	-0.55005483	-0.1584291	0.069433302	0.26889257	1.9387113	1.6112094	1.9440624	0.053962271	1.9793117	1.7878774	1.7878986	1.7311571	1.2636649	-1.7626743e-05	1.9971736e-05	2.3817461e-05	2.3863632e-05	9.3038569e-05	-0.9997254	2.1596634e-06	0.38717122	-0.35044238	-0.072280564	-0.97237935	-0.27735322	0.39129936	0.036832599	0.080741326	0.25910837	-1.6844906e-05	-0.064655756	-0.3673135	-0.020819661	0.36717964	-0.020654465	-0.84709737	5.8855455e-05	-0.071997234	-0.35166347	-0.27522701	-0.99061446	0.05099847	0.34091773	-0.25922494	-0.080560552	-0.064673841	-0.00029765827	0.020820586	0.36737255	0.020655635	-0.36716231	4.1772778e-05	-0.84707751	1.1150246e-05	-1.6837516e-06	-2.6092877e-05	-2.5281831e-05	0.043920645	7.4267755e-06	-0.99978778	-2.0310758e-05	2	2	0	0	-117.05931	R0:S0:1	1.2636649	-83.424	uncorrelated	2	20a4d9d	v2.1.5	YY	8	sharp_wc_2.0_b_50	 8.74e+02	 8.85e-05	CDMFT_Supra_AF_8b.py	2023-07-01@21:26
3bands	5.6267994	0	0	12	0	-0.31300462	-6.7337643	-6.4474911	0.33836536	-5.8663631	-0.31703537	-0.31668952	-8.6124126	0	2.5	12.927	5.2282281e-06	6.4060658e-07	2.7588631e-05	-6.4287092e-07	2.6963208e-05	0.19846194	5.1184948e-06	0.0012022156	0.14619966	-0.012401743	2.2058354	2.4479547	-1.5890656	0.92498672	0.11205523	-0.37253398	0.0021874839	2.2712071	0.0070844078	0.0067947007	-0.0070378669	0.0061547963	2.9972864	-0.0020313795	-0.012702729	0.1465604	2.4774885	2.2575493	0.84633936	-1.5176974	0.37260466	-0.1121739	2.2712044	0.0017986911	-0.0068091669	-0.0070844969	-0.0061566967	0.0070523065	-0.0024670169	2.9972962	2.1	1	0.2	4.6825135e-06	-2.3386759e-06	2.8545078e-06	-1.9463071e-06	0.0017172656	1.2973577e-06	0.19834842	-2.8482636e-05	-0.011787561	0.20758809	0.40693115	1.2701159	1.677047	-0.55005471	-0.15846491	0.069449835	0.26987725	1.9391609	1.6441133	1.9098947	0.054681984	1.9790638	1.7852082	1.7850908	1.7316731	1.2646485	-1.2108029e-05	1.7721273e-05	-2.6845797e-05	3.3142268e-05	-5.8723741e-05	-1.0094255	7.3760457e-06	0.38804094	-0.34801171	-0.071881731	-0.92475168	-0.27222427	0.49384855	0.071604565	0.08159276	0.26049502	-0.00099586549	-0.065413034	-0.36798263	-0.021004961	0.36795243	-0.020842623	-0.84493875	8.6663392e-05	-0.071622134	-0.34901687	-0.26981275	-0.94013114	0.080584091	0.46291231	-0.26058011	-0.081440284	-0.065425451	-0.00083749318	0.021008426	0.36799328	0.020844846	-0.36800332	9.6920459e-05	-0.84491146	-4.3744739e-06	1.1521605e-06	-2.5450737e-05	8.2127708e-06	0.043848643	3.546058e-06	-1.0095464	1.15633e-05	2	2	0	0	-116.96616	R0:S0:1	1.2646485	-83.416	uncorrelated	2	20a4d9d	v2.1.5	YY	18	sharp_wc_2.0_b_50	 8.68e+02	 4.38e-04	CDMFT_Supra_AF_8b.py	2023-07-01@21:52
3bands	5.6261249	0	0	12	0	-0.30975319	-6.7094311	-6.374732	0.33672139	-5.8461322	-0.31302244	-0.31313545	-8.4259486	0	2.5	12.929	1.1818161e-05	2.0180534e-06	2.0943466e-05	5.3577829e-06	-3.768621e-05	0.1968506	3.5737809e-06	0.0013913342	0.15475353	-0.012748358	2.3695447	2.3509396	-1.323215	1.1300605	0.11307307	-0.36943315	-0.0015395837	2.2697913	0.0075121264	0.0070676487	-0.0075648544	0.0064328003	2.9626965	0.0021426316	-0.012805602	0.15484056	2.3597652	2.3798611	1.1124444	-1.3054274	0.36945155	-0.11308795	2.2697917	-0.0019100162	-0.0070513458	-0.0075049455	-0.0064363306	0.0075393496	0.0017333918	2.9627018	2.1	1	0.2	2.2781062e-05	-2.9626872e-05	7.1673871e-06	-9.969211e-06	0.0018167318	-2.3376285e-07	0.1968989	4.3927911e-05	-0.012221914	0.20297074	0.40800421	1.2701333	1.6781375	-0.55007542	-0.15871505	0.069575661	0.27848465	1.932143	1.613419	1.9415037	0.059380247	1.9773803	1.7622071	1.762137	1.7347545	1.2733153	-2.6780296e-05	-5.9715651e-07	-2.1689482e-05	2.6812443e-05	-5.8391435e-06	-1.0919155	-2.7202218e-05	0.3967776	-0.36494698	-0.077104294	-0.9672939	-0.2877935	0.37618189	0.045427958	0.085656223	0.26845364	0.00046578219	-0.070467044	-0.37403885	-0.021897329	0.37408672	-0.021705312	-0.82869347	-7.5898631e-06	-0.077043834	-0.36517805	-0.28744978	-0.9700982	0.047675794	0.36860223	-0.26846998	-0.085627168	-0.07046877	0.00059854779	0.021893064	0.37403406	0.021708501	-0.37401629	5.9500032e-06	-0.82871194	-2.4173479e-05	8.8774689e-06	-3.5593616e-05	3.1746124e-05	0.045921855	1.3739173e-05	-1.0922127	-3.0840674e-05	2	2	0	0	-116.33585	R0:S0:1	1.2733153	-83.432	uncorrelated	2	20a4d9d	v2.1.5	YY	10	sharp_wc_2.0_b_50	 8.33e+02	 3.45e-04	CDMFT_Supra_AF_8b.py	2023-07-01@21:13
3bands	5.6257941	0	0	12	0	-0.30704186	-6.7003586	-6.3346399	0.33596434	-5.8363566	-0.31101351	-0.31108145	-8.3291485	0	2.5	12.93	-1.2707279e-05	5.6438136e-06	5.630579e-06	-3.2900273e-07	-2.3756851e-05	0.19603809	1.4594625e-05	0.0014989458	0.15839884	-0.012748054	2.3734337	2.2779747	-1.3067071	1.259488	0.11351899	-0.36774445	-0.00084283446	2.2692191	0.0077330277	0.0072148649	-0.0078358123	0.0065903044	2.9445793	0.00082509555	-0.012914185	0.15909116	2.3530768	2.4511827	1.1213687	-1.1624612	0.3679445	-0.11371655	2.2692012	-0.0007243508	-0.0072041547	-0.0077386118	-0.0065851287	0.0078240174	0.00095002728	2.9446121	2.1	1	0.2	1.321044e-05	-1.3961645e-05	3.6355946e-06	-3.8869205e-06	0.0018835314	1.4189775e-05	0.19606481	2.7296957e-05	-0.012437299	0.20051896	0.40856699	1.2701425	1.6787095	-0.55008211	-0.15884749	0.069641458	0.28297944	1.9285206	1.6056858	1.9496314	0.061854163	1.976475	1.7501996	1.7500166	1.7364416	1.2778404	8.0153522e-06	-3.0650051e-06	-7.199341e-06	3.3858527e-05	3.1173273e-05	-1.1351115	1.087345e-07	0.40018392	-0.37208056	-0.079997418	-0.96529829	-0.29526109	0.36743136	0.027138967	0.087900973	0.2724713	0.00017493345	-0.073157867	-0.37603644	-0.022327949	0.37625534	-0.022141064	-0.82009343	1.8682155e-05	-0.079588211	-0.37379642	-0.29318569	-0.98557639	0.045551394	0.30626623	-0.27270058	-0.087586328	-0.073187812	0.00012319008	0.022331146	0.37612238	0.022144906	-0.37628529	1.7658685e-05	-0.82004042	-1.3158845e-05	4.3765309e-06	-3.0284895e-05	1.3645673e-05	0.046339179	1.950036e-05	-1.1355074	-2.0482938e-05	2	2	0	0	-116.01	R0:S0:1	1.2778404	-83.44	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 8.15e+02	 2.23e-05	CDMFT_Supra_AF_8b.py	2023-07-01@20:58
3bands	5.6257959	0	0	12	0	-0.30688925	-6.7003265	-6.3341713	0.33597318	-5.8362603	-0.31100031	-0.3110809	-8.3289248	0	2.5	12.93	-2.2640048e-06	3.6919033e-06	1.8827664e-05	1.9169093e-06	-1.3476484e-05	0.19603419	1.7244588e-05	0.0014971743	0.15840603	-0.012749711	2.3734578	2.2779534	-1.3065953	1.2594939	0.11352654	-0.3677381	-0.00088506108	2.2692189	0.0077334306	0.0072170453	-0.0078413891	0.0065845511	2.9445335	0.00083239264	-0.012923427	0.15909173	2.3530514	2.4511946	1.1213941	-1.162375	0.36793068	-0.11372642	2.2691982	-0.00073065843	-0.0072036474	-0.0077363562	-0.0065865952	0.007826005	0.0010007079	2.9445668	2.1	1	0.2	1.3655547e-05	-1.5744254e-05	3.5018837e-06	-5.7354777e-06	0.001879859	1.7459692e-05	0.19606224	1.6173729e-05	-0.012438549	0.20050917	0.40856929	1.2701426	1.6787119	-0.55008175	-0.1588479	0.069641662	0.28299568	1.928489	1.6056816	1.9496371	0.061866945	1.9764707	1.7501607	1.7499796	1.7364496	1.2778568	-8.1553636e-06	-5.4916488e-06	-2.0457481e-05	2.9649793e-05	2.5501596e-05	-1.1352536	-9.9936917e-06	0.40019295	-0.37214581	-0.080011622	-0.96528481	-0.295283	0.36739295	0.027129264	0.087893224	0.27248724	0.0001903568	-0.073171791	-0.37604426	-0.022329899	0.37626603	-0.022142338	-0.8200593	1.8904826e-05	-0.079604478	-0.37385104	-0.29320647	-0.98556096	0.045542077	0.30623722	-0.27270987	-0.087583314	-0.073198345	0.00012730532	0.022333538	0.37611906	0.022148416	-0.37628742	1.6234883e-05	-0.8200111	-1.4207131e-05	5.0084666e-06	-2.8698791e-05	1.9216682e-05	0.046352181	9.2688599e-06	-1.1356479	-1.5098978e-05	2	2	0	0	-116.00801	R0:S0:1	1.2778568	-83.44	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 8.15e+02	 4.17e-05	CDMFT_Supra_AF_8b.py	2023-07-01@13:51
3bands	5.6258007	0	0	12	0	-0.30676466	-6.7001551	-6.3338176	0.33595258	-5.8361267	-0.31101121	-0.31109519	-8.3287878	0	2.5	12.93	-1.2871266e-05	6.6697762e-06	-1.1931277e-05	2.8299748e-07	-4.0676514e-07	0.19603572	1.5281624e-05	0.0015006148	0.15845334	-0.012763138	2.3734531	2.2778817	-1.3064721	1.2595716	0.11353424	-0.36770555	-0.00092705731	2.2692228	0.0077352209	0.0072108702	-0.0078317218	0.0065895014	2.944503	0.00088577386	-0.012913569	0.15914774	2.3529994	2.4511965	1.1214637	-1.1622293	0.36790697	-0.11373683	2.2692183	-0.00077016464	-0.0072064015	-0.0077410204	-0.0065824803	0.007835772	0.0010464378	2.9445309	2.1	1	0.2	7.0808047e-06	-4.6028232e-06	7.0286945e-06	-9.9471762e-07	0.0018828124	1.2188427e-05	0.19606668	1.5817386e-06	-0.01244087	0.20048578	0.40857469	1.2701428	1.6787175	-0.55008084	-0.15884879	0.069642113	0.28303319	1.9284224	1.605674	1.949651	0.061895541	1.9764607	1.7500704	1.7498934	1.7364795	1.2778946	8.7780157e-06	-3.2019501e-06	1.098465e-05	3.1548177e-05	1.5455964e-05	-1.1356096	1.4302898e-05	0.40021473	-0.37228471	-0.080050607	-0.9652503	-0.29532783	0.36731723	0.027105522	0.087901578	0.27251656	0.00020426437	-0.073197554	-0.37605075	-0.02233513	0.37624491	-0.022148266	-0.81997797	1.7650496e-05	-0.079644331	-0.37400066	-0.29325928	-0.98552143	0.045522338	0.3061533	-0.27274975	-0.087580358	-0.07323052	0.00014335101	0.022338337	0.37614291	0.022152418	-0.3763227	1.4525102e-05	-0.81990833	-6.3613952e-06	1.8076184e-06	-3.4593569e-05	4.4276193e-06	0.046365099	2.3117934e-05	-1.1360028	-4.2529409e-06	2	2	0	0	-116.00619	R0:S0:1	1.2778946	-83.44	uncorrelated	2	ffd36c5	v2.0.4	YY	1	sharp_wc_2.0_b_50	 8.14e+02	 5.95e-05	CDMFT_Supra_AF_8b.py	2023-06-28@09:43
3bands	5.6257798	0	0	12	0	-0.30673393	-6.7002545	-6.3318118	0.33596402	-5.8352876	-0.31084813	-0.31105111	-8.3247939	0	2.5	12.93	1.9751807e-06	2.5109148e-06	1.4146487e-05	6.5831828e-06	2.0816702e-05	0.19597839	1.5101183e-05	0.0014982636	0.15851333	-0.012692228	2.3737222	2.2771557	-1.3057902	1.2607007	0.11354542	-0.36770376	-0.0022559082	2.2690712	0.0077400877	0.0071948375	-0.0078268683	0.0065882059	2.9437645	0.0023460696	-0.012888559	0.15921341	2.3527927	2.4518766	1.1217689	-1.1606607	0.3679004	-0.11374241	2.2690503	-0.0021005942	-0.0072068094	-0.0077371414	-0.0065818863	0.0078404546	0.0025232286	2.943803	2.1	1	0.2	6.9682617e-06	-3.7377029e-06	1.0085911e-05	-3.2121788e-06	0.0018750611	1.6003382e-05	0.19604935	-2.0280983e-05	-0.012443849	0.20043919	0.408585	1.2701427	1.6787277	-0.55008263	-0.15885208	0.069643692	0.28312658	1.9283603	1.6055923	1.9497403	0.061942969	1.9764425	1.7497904	1.7496851	1.7364614	1.2779884	-1.0645023e-05	6.0343272e-07	-1.5787411e-05	1.8357243e-05	-1.7151547e-06	-1.1364253	2.2690481e-05	0.40030778	-0.37240196	-0.080116503	-0.96524105	-0.29544749	0.36707178	0.026912983	0.087947995	0.27261166	0.00071332825	-0.073250645	-0.37613047	-0.022341128	0.37621803	-0.022150636	-0.81987751	-1.23725e-05	-0.079695852	-0.37415222	-0.29337423	-0.9856048	0.045454876	0.30552227	-0.27283951	-0.087630196	-0.073280033	0.0006612884	0.022348495	0.3761818	0.02215473	-0.37632046	-2.0172424e-05	-0.8198119	-7.1889902e-06	1.5390957e-06	-4.2918358e-05	9.5403196e-06	0.046644778	-1.8637661e-06	-1.1367914	9.1207048e-06	2	2	0	0	-115.99204	R0:S0:1	1.2779884	-83.44	uncorrelated	2	ffd36c5	v2.0.4	YY	22	sharp_wc_2.0_b_50	 8.14e+02	 1.75e-04	CDMFT_Supra_AF_8b.py	2023-06-27@21:36
