model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	method	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	6.2934208	0	0	8	0	-0.10954835	-3.0067455	-4.3921852	0.16794366	-3.5390023	-0.0091435491	-0.0091553661	-3.5395609	0	2.5	11.2372	8.1308335e-07	-2.2192149e-06	7.9038782e-06	-3.5221341e-06	1.7058942e-05	1.0088159e-06	-0.1410382	-2.0636548e-07	-0.2214265	0.22150452	1.0227943	-1.0203212	2.180785	2.1824025	0.25559464	-0.25563738	-0.063834532	2.1147781	0.0010559075	-0.0010508682	0.0008697128	0.00088353124	2.1140201	0.013115104	-0.22146521	0.22138492	-1.021225	1.0236801	2.1818205	2.1802078	0.25562574	-0.25559329	2.1138502	-0.013107562	-0.00077322775	0.00078350723	0.00060759959	0.00059914222	0.063850408	2.114933	2.1	1	0.2	-0.00013092393	2.553831e-05	2.2701251e-06	-1.1049596e-05	-1.8842076e-05	-0.14104055	4.8173277e-07	8.1094091e-06	-7.4353657e-06	-1.9836462e-06	0.56616786	1.2667798	1.8329477	-0.41454724	-0.21669326	0.090499191	0.76106865	1.0649713	1.9980116	1.4364207	0.2922434	1.9373176	1.8490043	1.8490296	1.9373315	1.7579581	-1.8430949e-06	6.9308499e-07	-1.2014664e-05	3.7526029e-06	-3.381453e-05	-9.3472338e-06	1.5804748	4.8408384e-05	0.59855754	-0.59859843	-0.00510352	0.004122719	-0.65044478	-0.65050203	-0.34198465	0.34202702	0.0033606269	-0.11127807	-0.0026006018	0.0025800084	-0.0021449164	-0.0021692673	-0.11121634	-0.00068798768	0.5985846	-0.5985364	0.0044832884	-0.0054639377	-0.65048854	-0.65043002	-0.34202727	0.34199804	-0.11122945	0.00069166263	0.001903366	-0.0019282153	-0.0014968064	-0.0014706321	-0.0033574072	-0.11125932	0.0019166181	-3.2561249e-05	-5.9080598e-06	4.5415401e-06	-8.8056294e-06	1.5804948	-1.0282989e-05	-1.3423514e-05	2	2	0	0	-88.757442	R0:S0:1	1.7579581	-69.8976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@19:29
2x2_2C_8b_C2v_L	6.3131253	0	0	8	0	-0.11036184	-3.0154619	-4.4006261	0.16842878	-3.5451122	-0.0090199006	-0.009019451	-3.5448694	0	2.5	11.2472	6.8279329e-07	-1.1519094e-05	-7.7194983e-06	-2.6929556e-06	7.6889626e-06	7.5360586e-07	-0.14115471	-2.0240877e-06	-0.22224802	0.2222492	1.0211557	-1.0210479	2.1833717	2.1834457	0.2551087	-0.25511093	-0.130878	2.1157926	-9.9553902e-05	-1.0130519e-05	-0.00011573388	-0.000225577	2.1118835	-0.02943452	-0.22211714	0.22211236	-1.0247537	1.0248668	2.1810312	2.1809619	0.25504673	-0.25503948	2.1119479	0.029432667	-3.0300121e-05	-7.9899754e-05	-0.00020696452	-9.7330405e-05	0.13086722	2.1157281	2.1	1	0.2	1.6595363e-05	-1.5638934e-05	5.5251642e-06	3.2579774e-07	-4.8380499e-06	-0.14115369	6.3754937e-07	-4.7837358e-06	4.3261203e-08	1.1316925e-08	0.5668106	1.2671614	1.833972	-0.41230255	-0.21572867	0.090177701	0.76219768	1.0624054	1.9980462	1.4386758	0.28979739	1.9380798	1.8507684	1.8507667	1.9380747	1.7591145	-1.5789545e-06	1.5330392e-05	7.2205383e-06	1.1997397e-06	-1.6204658e-05	-9.5277903e-06	1.5732705	-4.7922002e-06	0.60052995	-0.60052837	-0.0039952391	0.003951041	-0.64817973	-0.6481862	-0.34193738	0.34193837	0.0068057966	-0.11001487	0.00024361973	2.6922039e-05	0.00028521991	0.00055340398	-0.10982201	0.0015303451	0.6004958	-0.60049569	0.0054409132	-0.0054851337	-0.64812627	-0.64812882	-0.34189832	0.34188801	-0.10982229	-0.0015307648	7.2387457e-05	0.00019631529	0.00050622038	0.00023681232	-0.0068052684	-0.11002537	-0.00024273438	2.1247943e-05	-6.7763266e-06	-5.661602e-07	7.2307944e-06	1.5732708	-5.0718461e-06	6.8292103e-06	2	2	0	0	-88.883917	R0:S0:1	1.7591145	-69.9776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@19:39
2x2_2C_8b_C2v_L	6.3331576	0	0	8	0	-0.11176715	-3.0239405	-4.4106124	0.16865355	-3.5518379	-0.0085928457	-0.0085925322	-3.5521379	0	2.5	11.2572	-5.3302759e-06	-2.7572738e-06	-1.6457441e-06	3.4946441e-06	2.4856372e-05	1.2052404e-06	-0.14125607	1.6307109e-05	-0.22308898	0.22318464	1.0251321	-1.0219706	2.1825116	2.1846004	0.25452294	-0.25458671	-0.062504343	2.1171413	0.00079798621	-0.0010084201	0.0010268586	0.00081943537	2.1163877	0.018976309	-0.22316146	0.22307041	-1.0226387	1.0258295	2.1841553	2.1820673	0.25455615	-0.25449945	2.1163267	-0.018979323	-0.00068569055	0.00046535749	0.00049247754	0.00070723393	0.062507158	2.1172368	2.1	1	0.2	-9.8810889e-05	-1.7806399e-05	3.5991345e-06	1.1499667e-05	-1.3426268e-05	-0.14125649	-5.0244246e-07	1.3445282e-06	7.1081801e-07	-2.982694e-06	0.56746195	1.2675486	1.8350105	-0.41002029	-0.21474625	0.089849957	0.76327237	1.0605118	1.9980791	1.4409815	0.2868219	1.938827	1.8524211	1.8524205	1.93884	1.7602152	1.1744646e-05	4.5126608e-06	4.5400393e-06	-1.3223971e-06	-4.5634074e-05	-1.561141e-05	1.5660885	8.0299617e-06	0.60258956	-0.60263744	-0.0051370888	0.0038840719	-0.64585443	-0.64592609	-0.34148267	0.34155371	0.0032130865	-0.10880164	-0.0019472089	0.002471523	-0.0025227289	-0.0020013054	-0.10874398	-0.00097552196	0.60264223	-0.60259328	0.0041573858	-0.0054105398	-0.645919	-0.6458413	-0.34151993	0.34145704	-0.10876711	0.00097489383	0.0016706145	-0.0011520274	-0.0012061524	-0.0017276378	-0.0032110152	-0.10878927	0.0014581547	2.3777527e-05	-1.9363401e-06	-9.4547435e-07	-1.5082639e-05	1.5660959	-5.2416572e-06	1.9778576e-06	2	2	0	0	-89.017982	R0:S0:1	1.7602152	-70.0576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@19:50
2x2_2C_8b_C2v_L	6.3530415	0	0	8	0	-0.11336871	-3.0327583	-4.4201322	0.16862092	-3.5583842	-0.0078844295	-0.0078847717	-3.5582996	0	2.5	11.2672	-1.2988045e-06	4.4711417e-06	-6.6430988e-06	-2.0223023e-07	-1.1079623e-05	-5.6181045e-09	-0.14128693	-1.435106e-05	-0.22406796	0.22399457	1.0229708	-1.0250868	2.1855968	2.1842082	0.25406284	-0.25401174	-0.13478002	2.1181105	0.00024042478	4.7168387e-05	-0.00020093451	8.9254104e-05	2.113987	-0.028230429	-0.22394002	0.22400788	-1.0268528	1.0247389	2.1830577	2.1844539	0.25398191	-0.25403084	2.1140057	0.028227022	-0.00010928778	0.00038736578	0.0002327255	-4.450991e-05	0.13477779	2.1180856	2.1	1	0.2	-1.385091e-05	-1.2091763e-05	-6.4921858e-06	2.3363858e-06	-9.4537376e-07	-0.14129091	1.8226416e-06	-8.7028213e-06	1.7585986e-06	2.1912055e-06	0.56810696	1.2679326	1.8360396	-0.40775567	-0.21376864	0.089523014	0.76434961	1.0586143	1.9981111	1.4431806	0.28400835	1.9395959	1.8541793	1.854189	1.9395893	1.7613186	2.8888579e-06	-4.740232e-06	7.9259634e-06	-2.9962287e-06	2.5177127e-05	-7.2735427e-07	1.5586055	3.5996594e-05	0.60463474	-0.60459757	-0.0038114576	0.0046386766	-0.64373285	-0.64368166	-0.34115457	0.3410991	0.0068447398	-0.10753483	-0.00058731005	-0.00010975799	0.0004870553	-0.00021165533	-0.10733928	0.0014368359	0.60458802	-0.60462158	0.0053446532	-0.0045175202	-0.64365404	-0.64371387	-0.34107735	0.34112881	-0.10733043	-0.0014296336	0.00026229515	-0.00095640021	-0.00058051866	0.00011553747	-0.0068416358	-0.1075462	0.00020217064	1.6399627e-05	8.8361579e-06	-1.125474e-06	-1.6997732e-06	1.5586429	-1.9000664e-05	2.2576946e-05	2	2	0	0	-89.14801	R0:S0:1	1.7613186	-70.1376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@19:57
2x2_2C_8b_C2v_L	6.3731674	0	0	8	0	-0.1152308	-3.0418415	-4.4298703	0.16807032	-3.5654015	-0.0069361645	-0.0069409204	-3.5650314	0	2.5	11.2772	3.5650951e-06	-4.7390078e-05	3.6924831e-05	-1.282543e-05	-1.5053703e-05	-2.1967664e-06	-0.14124102	4.9431015e-06	-0.22490512	0.22495215	1.0261051	-1.0252076	2.1852109	2.1857921	0.25340756	-0.25341428	-0.061622459	2.1193265	0.00055562459	-0.00057309572	0.00054072875	0.00051334627	2.1183875	0.017441517	-0.22491138	0.22486788	-1.0258442	1.0267543	2.1853617	2.184796	0.25339548	-0.25337689	2.1184998	-0.017441267	-0.00075954453	0.00073398166	0.00069246404	0.0007186097	0.061609556	2.1192313	2.1	1	0.2	-7.7010905e-05	6.5915333e-05	2.2036146e-05	-1.4690972e-05	-5.5148975e-06	-0.1412377	2.7830901e-06	-2.7526664e-06	-3.460439e-06	-4.4469306e-07	0.56875796	1.2683209	1.8370788	-0.40546411	-0.21277657	0.089190928	0.76542225	1.0568564	1.9981424	1.4453258	0.28121488	1.9403825	1.8559547	1.8559566	1.9403775	1.7624175	-7.8566123e-06	6.2834633e-05	-4.7657212e-05	5.559263e-06	2.8359486e-05	2.771409e-05	1.5507195	1.7655647e-05	0.60656672	-0.60658834	-0.004562324	0.0042078539	-0.64156779	-0.64160045	-0.34067707	0.34066297	0.0030869558	-0.10624961	-0.0013712999	0.0014288177	-0.0013330112	-0.0012737336	-0.10620746	-0.0008731067	0.60657751	-0.60655643	0.0044585444	-0.0048130321	-0.64157092	-0.64156437	-0.3406621	0.34064549	-0.10620963	0.00087580784	0.0018783614	-0.0018170457	-0.0017195723	-0.0017793896	-0.0030913028	-0.10625853	0.0011622645	-8.4679285e-05	-2.776001e-05	1.2330815e-05	-2.1252892e-05	1.5507087	-5.1450842e-07	4.1280283e-06	2	2	0	0	-89.280124	R0:S0:1	1.7624175	-70.2176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@20:07
2x2_2C_8b_C2v_L	6.3928416	0	0	8	0	-0.11703545	-3.0494632	-4.4385607	0.16704405	-3.5714094	-0.0059072845	-0.0059035888	-3.5709312	0	2.5	11.2872	1.6268215e-06	-9.5523112e-06	-2.2290415e-05	2.0275923e-06	3.6069573e-05	1.4513007e-06	-0.14109242	-1.8330446e-05	-0.22569584	0.22576426	1.0267976	-1.0250666	2.1859987	2.1871201	0.25268915	-0.25272278	-0.13873822	2.1199637	0.00079685975	-0.00086139862	0.00033394548	0.00026916489	2.1155127	-0.031077295	-0.22568247	0.2256185	-1.0268377	1.0285648	2.1859555	2.184842	0.2526754	-0.25264348	2.1156461	0.031081166	-0.00014646052	8.802273e-05	-0.00043483078	-0.00037018933	0.13872453	2.1198385	2.1	1	0.2	-3.0449846e-05	-4.0581015e-05	7.9105786e-06	8.1928942e-06	-1.7307006e-05	-0.14109562	-3.3318386e-06	7.0744238e-06	2.5886634e-06	-1.0339083e-06	0.5693926	1.2687006	1.8380932	-0.40322563	-0.21180324	0.088863836	0.76653027	1.0547178	1.998173	1.4473699	0.27886843	1.9411843	1.8578237	1.857845	1.9411785	1.7635528	-3.6713614e-06	1.3320199e-05	2.7643958e-05	2.2644886e-07	-6.6656485e-05	-5.9376399e-06	1.5422771	4.8515924e-05	0.6083501	-0.60837807	-0.004432956	0.0037571146	-0.63949625	-0.63953878	-0.34039262	0.34041541	0.0068695836	-0.10490372	-0.0019866288	0.0021509334	-0.00083624576	-0.00067976817	-0.10468918	0.0015368494	0.60835829	-0.60832807	0.0044517421	-0.0051274922	-0.63949988	-0.6394673	-0.34038674	0.34035749	-0.10468984	-0.0015391905	0.00037499487	-0.0002193293	0.0010876568	0.00093262107	-0.0068606692	-0.10491166	0.00046906736	5.364336e-05	-8.0110641e-06	-4.9967651e-06	1.7097846e-05	1.5422995	3.881546e-05	-8.0015387e-06	2	2	0	0	-89.402491	R0:S0:1	1.7635528	-70.2976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@20:18
2x2_2C_8b_C2v_L	6.4125486	0	0	8	0	-0.11853661	-3.0584105	-4.4459353	0.16574154	-3.5773394	-0.004856404	-0.0048562298	-3.5772701	0	2.5	11.2972	8.5347929e-07	4.5460807e-07	2.3490114e-05	4.0606209e-06	7.2239567e-06	2.9961259e-07	-0.14086091	-3.7091118e-06	-0.2262148	0.22626908	1.0288377	-1.0270909	2.1857792	2.1869315	0.25189325	-0.25192703	-0.06483838	2.120893	0.00073661324	-0.0007476761	0.0006313361	0.00062652311	2.1199452	0.016836806	-0.22629949	0.22624573	-1.0268745	1.0286247	2.1870442	2.1858944	0.25192606	-0.25188519	2.1199696	-0.016840953	-0.00079351795	0.00078546877	0.00067132775	0.00068051054	0.064835165	2.1208755	2.1	1	0.2	-6.2161812e-05	4.6207596e-05	2.3450902e-06	-1.1878724e-05	-1.3053437e-05	-0.14086109	-3.0210872e-06	-1.0908723e-05	1.3052639e-06	-1.6898904e-06	0.57002637	1.2690811	1.8391074	-0.40098515	-0.21082449	0.088534018	0.76768515	1.051949	1.9982049	1.4493177	0.27715492	1.9420133	1.8597556	1.8597704	1.9420158	1.7647366	-1.9399357e-06	6.5021523e-08	-3.0422028e-05	-1.1164043e-06	-1.628719e-05	3.1304644e-06	1.5333473	3.6997244e-05	0.60987514	-0.60990361	-0.0047540294	0.004076132	-0.63742013	-0.637467	-0.3404121	0.34044626	0.0031669276	-0.10352177	-0.001864203	0.0018868239	-0.0015974424	-0.0015792111	-0.10346725	-0.00082261605	0.60991623	-0.60988985	0.003991243	-0.0046691762	-0.63746459	-0.63742712	-0.34043061	0.34038311	-0.1034736	0.00082118531	0.002004097	-0.0019832672	-0.0016980125	-0.0017190862	-0.0031621508	-0.1035177	0.00097147581	-6.0090705e-05	-9.7760941e-07	7.6168051e-06	1.486257e-05	1.5333546	2.855515e-05	2.042345e-05	2	2	0	0	-89.52456	R0:S0:1	1.7647366	-70.3776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@20:28
2x2_2C_8b_C2v_L	6.4320924	0	0	8	0	-0.11973459	-3.0669892	-4.4517521	0.1641812	-3.583129	-0.003874287	-0.0038773488	-3.5831957	0	2.5	11.3072	3.0156352e-07	-1.3829641e-06	-1.0789664e-05	-3.2031388e-06	6.1285798e-06	-1.2920015e-06	-0.14055463	7.2367515e-06	-0.22665366	0.22675757	1.0293049	-1.026125	2.1862304	2.1883019	0.25103333	-0.25109373	-0.1383701	2.1215417	-0.00054399671	0.00025228381	0.00034213853	4.3918e-05	2.1172616	-0.030534869	-0.22667835	0.22656285	-1.0283392	1.031494	2.1868682	2.1848107	0.25103562	-0.25098694	2.1172521	0.030548488	0.0010614039	-0.001357144	-0.00077270044	-0.00047890709	0.13837942	2.1215674	2.1	1	0.2	2.5334257e-05	-2.0411422e-05	-4.4649275e-06	7.9209815e-06	1.1160007e-05	-0.14054947	5.1191754e-07	2.8681217e-05	1.2157742e-06	-2.7661424e-06	0.57065288	1.2694585	1.8401114	-0.39876501	-0.20984983	0.088204749	0.76887941	1.0487595	1.9982363	1.4511375	0.27590383	1.9428588	1.8617418	1.8617797	1.9428648	1.7659608	-5.9668362e-07	2.7595455e-06	1.6053913e-05	-1.7160387e-06	-6.2629641e-06	1.1201145e-05	1.5240457	-1.2960015e-05	0.61122168	-0.61126915	-0.0044835443	0.0032571583	-0.63540607	-0.63548518	-0.34064169	0.34069514	0.006654605	-0.10208208	0.001388101	-0.00063570673	-0.00086671993	-0.00010960862	-0.10186386	0.0014666806	0.61126131	-0.61119661	0.004119931	-0.0053460572	-0.63544325	-0.63538082	-0.34065032	0.34060712	-0.10188202	-0.0014724272	-0.0027146234	0.0034656475	0.0019678602	0.001217566	-0.006661346	-0.1020808	-0.00039799683	2.5849924e-05	5.6721785e-06	-4.3122229e-06	-9.8488632e-06	1.5239843	1.8473063e-06	-5.4684597e-05	2	2	0	0	-89.641126	R0:S0:1	1.7659608	-70.4576	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@20:35
2x2_2C_8b_C2v_L	6.4513791	0	0	8	0	-0.12057647	-3.075724	-4.4569855	0.1626657	-3.587862	-0.0030604625	-0.0030614574	-3.5880109	0	2.5	11.3172	1.5496633e-06	1.1414987e-06	1.6668629e-05	9.8858458e-07	3.6064668e-06	6.1540984e-07	-0.14020543	-3.7203728e-06	-0.22693648	0.22698869	1.030175	-1.0282941	2.1862421	2.1874785	0.25013047	-0.25017247	-0.06497494	2.1222076	-0.00031633631	-4.6869581e-05	0.00045331677	9.3687143e-05	2.1213187	0.015788633	-0.22693875	0.2268795	-1.0293039	1.0311816	2.1868301	2.1856012	0.25015349	-0.25011971	2.1212733	-0.015789621	0.00034468763	-0.00070426656	-0.00029343938	6.687167e-05	0.064975665	2.1222511	2.1	1	0.2	-5.034374e-05	3.0292142e-05	-1.4656346e-06	-4.9434703e-06	2.0164733e-05	-0.14020597	2.239713e-06	1.2710531e-05	-1.0444624e-06	-1.5814516e-06	0.57127073	1.2698311	1.8411019	-0.39657519	-0.20888595	0.087878495	0.77013461	1.0449111	1.9982702	1.4530427	0.2750377	1.9437146	1.8638272	1.8638376	1.9437192	1.7672475	-3.4137577e-06	-8.7999909e-07	-1.9737257e-05	-1.4145425e-06	-9.4501409e-06	-7.6303887e-06	1.514326	2.9742045e-05	0.61248299	-0.61250465	-0.00439436	0.0036695519	-0.63327844	-0.63332205	-0.3411129	0.34115925	0.0030810338	-0.1006308	0.00081270008	0.00011513747	-0.0011707756	-0.00024013998	-0.10058428	-0.000747341	0.61249036	-0.61245895	0.0040619296	-0.0047866764	-0.63330322	-0.63326412	-0.34115609	0.34112031	-0.10059191	0.0007499874	-0.00088343871	0.0018103009	0.00075745314	-0.00017026279	-0.0030809931	-0.10062636	0.00083479592	-4.0334782e-05	2.9372176e-06	3.8185984e-06	-6.4001691e-05	1.5143332	-2.2330228e-05	-2.7592308e-05	2	2	0	0	-89.752239	R0:S0:1	1.7672475	-70.5376	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@20:45
2x2_2C_8b_C2v_L	6.4708457	0	0	8	0	-0.12129914	-3.0856536	-4.4617118	0.16105199	-3.5922507	-0.0023188369	-0.0023313559	-3.5929774	0	2.5	11.3272	3.5339237e-06	-3.2378374e-05	-3.3243103e-06	-9.0386769e-06	7.61217e-06	-1.0718288e-06	-0.13980834	7.7767566e-06	-0.22719994	0.22726268	1.0311889	-1.0283567	2.1862733	2.188117	0.2491892	-0.24921869	-0.14036463	2.122595	-0.00061640159	-0.00030967259	0.00088726067	-4.9127628e-05	2.1183852	-0.031454287	-0.22719158	0.22712131	-1.0304478	1.0332979	2.1867602	2.1848907	0.24917178	-0.24914408	2.1181774	0.031458938	0.00053348689	-0.001455403	-0.00089226585	4.4506088e-05	0.1403838	2.1227908	2.1	1	0.2	-3.4223775e-05	-8.0258628e-06	1.9043693e-05	-2.1122938e-06	1.2055019e-05	-0.13980644	3.3947518e-06	1.2065554e-05	1.2761265e-08	-1.3397298e-06	0.57189253	1.2702069	1.8420994	-0.39436557	-0.20791046	0.087547672	0.77138509	1.0411682	1.9983029	1.4548453	0.27420595	1.94456	1.865827	1.8658547	1.9445739	1.7685292	-7.8677974e-06	4.1415483e-05	5.096669e-07	7.0773791e-06	-8.8163897e-06	3.8529328e-06	1.5044477	-1.3820833e-05	0.61365439	-0.61369191	-0.0042975877	0.0031974924	-0.63122617	-0.63125983	-0.34158401	0.34162664	0.0065573722	-0.09916978	0.0016017103	0.00080867246	-0.0022912613	0.00012215311	-0.098953056	0.0014700792	0.61367391	-0.61363942	0.0040127307	-0.005112799	-0.63124147	-0.63118056	-0.34158028	0.34155827	-0.098970286	-0.0014689774	-0.0013737244	0.0037821461	0.0023027658	-0.00010787703	-0.0065586069	-0.099157823	0.00058580415	1.3279325e-05	-2.5792522e-05	3.3667403e-06	-3.4217222e-05	1.5044366	-3.5021219e-05	-2.1199451e-05	2	2	0	0	-89.864633	R0:S0:1	1.7685292	-70.6176	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@20:52
2x2_2C_8b_C2v_L	6.4899947	0	0	8	0	-0.12179019	-3.0953447	-4.4656025	0.15958694	-3.597085	-0.0017392537	-0.001734859	-3.5966212	0	2.5	11.3372	2.4657081e-06	2.9648911e-05	4.406468e-05	1.7974622e-05	-2.6571236e-05	-5.0590898e-06	-0.13940901	9.7510748e-06	-0.22728491	0.22743616	1.0342151	-1.0294385	2.1847262	2.1878325	0.24818219	-0.24826012	-0.066167257	2.1234489	0.00039046075	0.00096422434	-3.3188433e-05	0.0013218752	2.122343	0.015305316	-0.22742957	0.22727368	-1.0294516	1.0342127	2.1878333	2.184734	0.24825077	-0.24818183	2.122483	-0.015305056	0.00073470601	0.00062359005	0.0015595202	0.00019662694	0.066158174	2.1233146	2.1	1	0.2	2.1791579e-05	8.3244774e-05	-1.0717291e-05	-1.3489267e-05	6.4916874e-06	-0.13940823	-5.6481405e-07	2.1534991e-05	-7.4411732e-06	-6.8136473e-06	0.57250119	1.2705766	1.8430779	-0.39219454	-0.20694528	0.087218886	0.77267177	1.0370877	1.9983359	1.4566742	0.27353407	1.9454118	1.8678859	1.8678345	1.9454157	1.769848	-5.4268014e-06	-3.6292941e-05	-5.1531047e-05	-8.4932336e-06	4.6428467e-05	3.3993924e-05	1.4944726	-2.8696777e-05	0.61474831	-0.61482502	-0.0049926689	0.0031683152	-0.6290364	-0.6291388	-0.34212043	0.34219173	0.0030416534	-0.097726258	-0.0010201993	-0.0025204454	8.529384e-05	-0.0034479712	-0.097664683	-0.00070476407	0.61482832	-0.61474293	0.0031697824	-0.0049941129	-0.6291347	-0.62903849	-0.34218549	0.34212469	-0.097678749	0.00070396428	-0.0019090505	-0.0016254962	-0.0040537144	-0.00051512634	-0.0030478547	-0.097715146	-0.00037970008	-0.00011168857	2.0108061e-05	9.2263194e-06	4.6751195e-06	1.4944671	1.832333e-06	-4.6704753e-05	2	2	0	0	-89.97317	R0:S0:1	1.769848	-70.6976	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	1	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@21:00
2x2_2C_8b_C2v_L	6.5090181	0	0	8	0	-0.12218924	-3.1039525	-4.4703645	0.15834588	-3.6015067	-0.001308229	-0.0013173068	-3.60145	0	2.5	11.3472	1.7089645e-07	-5.1713555e-06	-1.270294e-05	5.8036028e-07	8.3288263e-06	-1.7173727e-06	-0.13901728	2.0197071e-05	-0.22746461	0.22755728	1.0334483	-1.03102	2.185715	2.1872774	0.24734309	-0.24737511	-0.14068345	2.1237923	-0.0017028549	0.00094010361	0.0021107672	0.0013491143	2.1193772	-0.033001566	-0.22752303	0.22743257	-1.0318599	1.0342872	2.1867362	2.1851696	0.2473581	-0.2473291	2.1193826	0.033012386	0.0012076347	-0.0019682452	0.0010862046	0.0018482232	0.14068576	2.1237686	2.1	1	0.2	-1.3994317e-05	-2.2755346e-05	1.3466148e-06	4.7862742e-06	1.7667768e-05	-0.13901439	-9.8110432e-07	-2.5464382e-06	-9.3091143e-09	-1.1098746e-06	0.57310763	1.2709437	1.8440512	-0.3900366	-0.20598843	0.086893351	0.77397837	1.0326388	1.9983703	1.4586831	0.27296666	1.9462728	1.8697818	1.8697368	1.9462696	1.7711869	-4.0861362e-07	8.3401712e-06	1.6048042e-05	-1.7697106e-06	-1.4347796e-05	4.1044766e-06	1.484357	-2.4937663e-05	0.61590429	-0.61595084	-0.0043087407	0.0033822314	-0.626795	-0.62683892	-0.34285394	0.34287171	0.006373668	-0.09624197	0.0044477435	-0.0024594058	-0.0055152075	-0.0035240955	-0.096046453	0.0014929523	0.61594155	-0.61589554	0.0037051934	-0.0046316964	-0.62682958	-0.62677983	-0.34286075	0.34284816	-0.096039886	-0.0014986042	-0.0031521268	0.0051383582	-0.0028334842	-0.0048250801	-0.0063770386	-0.096244885	0.00024533554	2.993271e-05	6.3726974e-07	-3.6869788e-06	-2.678325e-05	1.4843358	3.1586395e-06	6.4129725e-06	2	2	0	0	-90.083399	R0:S0:1	1.7711869	-70.7776	uncorrelated	2	b8cfe21	v2.4.3	YY	Broyden	2	sharp_wc_2.0_b_50	self-energy/D/M	boucle.py	2024-04-30@21:10
